ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,orig_mac_oui
1759304306.799399,COCALHgCcdCNeOHah,10.0.0.1,5353,224.0.0.251,5353,udp,dns,,,,S0,True,False,0,D,1,169,0,0,1:BzhU636H3Up3CAAc7FSCE04RpGM=,Dell Inc.
1759304299.99742,CF17tb2GC03j9Qpfx8,10.0.0.1,38651,8.8.8.8,53,udp,dns,5.9210309982299805,60.0,191.0,SF,True,False,0,Dd,1,88,2,247,1:OL60CqydoW+lUvszXNL1XtmFg6g=,Dell Inc.
1759305260.007247,CNl8U419rGgwsBqHN3,10.0.0.1,45499,8.8.8.8,53,udp,dns,0.0207440853118896,50.0,170.0,SF,True,False,0,Dd,1,78,1,198,1:Pa997NblyHH7hmP/hKbA1ZaiNR4=,Dell Inc.
1759304273.049954,C0ToHZ1S1A2jsGB9bb,10.0.0.1,57981,172.253.118.94,443,udp,"ssl,quic",0.1537959575653076,13810.0,4695.0,SF,True,False,0,Dd,16,14258,16,5143,1:d8Xhr5EO8XhDBuw1qHqQCGCjpcY=,Dell Inc.
1759305158.310537,CEuEA6Y0qhQVyzM43,10.0.0.1,54552,74.125.24.190,443,udp,"ssl,quic",48.15429401397705,10619.0,4815.0,SF,True,False,0,Dd,19,11151,25,5515,1:kNNIDtnI11xH4CiSNwPAu/dEhUw=,Dell Inc.
1759304545.920641,CRWLh93pIH3YMO0976,10.0.0.1,3,8.8.8.8,3,icmp,,660.1185431480408,2484.0,0.0,OTH,True,False,0,,33,3408,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759304222.58779,Camj6d3WsYaEHeWTbi,10.0.0.1,42438,140.82.112.22,443,tcp,ssl,102.90672087669373,87834.0,269740.0,SF,True,False,0,ShADadtFfR,332,105082,493,295384,1:HPF3u841t30Rhu0Z47Igk67mu2E=,Dell Inc.
1759305267.487548,CndLXn2fhrUZwg3q93,10.0.0.2,46448,10.0.0.1,80,tcp,http,0.0064659118652343,1332.0,807.0,SF,True,True,0,ShADadFf,7,1704,5,1075,1:fAMPBYWCKhYNO84D54mOqabLTaQ=,"LCFC(Hefei) Electronics Technology co., ltd"
1759304285.164295,C7L9Y64yWg2wjqfBwi,10.0.0.1,38993,74.125.171.134,443,udp,"ssl,quic",1.1948730945587158,16585.0,2095315.0,SF,True,False,0,Dd,220,22745,1688,2142579,1:d1ltl6rECbL4bjNu32IrynkIJrg=,Dell Inc.
1759305260.029125,CvT2hB2Pct4itm3m9e,10.0.0.1,38485,8.8.8.8,53,udp,dns,6.016438961029053,60.0,191.0,SF,True,False,0,Dd,1,88,2,247,1:VwllCuCqnfdBeCJJnzf60uGhLhM=,Dell Inc.
1759305289.707368,CWLEyc20wPiZmzE6w4,10.0.0.1,55595,8.8.8.8,53,udp,dns,0.0195569992065429,47.0,383.0,SF,True,False,0,Dd,1,75,1,411,1:IH4y1aDVvoqa23rSiG8fGJQ7QK0=,Dell Inc.
1759304282.214733,CmlZ1RORvihSEljjc,10.0.0.1,48738,74.125.200.94,443,udp,"ssl,quic",0.6485321521759033,50730.0,5731.0,SF,True,False,0,Dd,49,52102,34,6683,1:p30ZtH1mE0ZwPd2HnxzRSHiCTTk=,Dell Inc.
1759304188.090104,CWoHLN1VqB4VkXtky5,10.0.0.1,3,8.8.8.8,3,icmp,,117.8289189338684,1653.0,0.0,OTH,True,False,0,,22,2269,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759304360.272895,CTZhfo1lGXsYGE42z3,10.0.0.1,54358,13.89.178.27,443,tcp,ssl,0.9614388942718506,10054.0,5157.0,SF,True,False,0,ShADdafFR,19,11038,16,5985,1:1QzaX+Bgfez79+buBYdN0lh6Ap8=,Dell Inc.
1759304354.474509,CmeCD04ls4s5sEBUM4,10.0.0.1,32844,34.92.0.27,443,tcp,,0.0005619525909423,0.0,0.0,OTH,True,False,0,^aR,1,40,1,52,1:+nV9OyhVD3Ob/P+hGGOx3YqgT5U=,Dell Inc.
1759304303.039294,C6mD2t1AZV1gVvYn53,10.0.0.1,46073,239.255.255.250,1900,udp,,3.001923084259033,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:zGa2mAvPC20LLRZ9wqaspjhNayY=,Dell Inc.
1759305308.105083,CtHiXk2HhmrATjQo6g,10.0.0.1,40850,13.107.5.93,443,tcp,ssl,4.229413032531738,1456.0,6708.0,SF,True,False,0,ShADadFfr,12,1956,15,7320,1:YMhfE5npcCAJSvLFbVV9+6wRXKY=,Dell Inc.
1759305307.600545,CUFhdOktB4MYnGtB6,10.0.0.1,48148,169.254.169.254,80,tcp,,2.074361085891724,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:ryEZ3CaAhnQ866mr6NQX0vPNyX4=,Dell Inc.
1759305305.134736,C4sv1G3FePT4CIH7A5,10.0.0.1,50135,8.8.8.8,53,udp,dns,0.0135338306427001,33.0,289.0,SF,True,False,0,Dd,1,61,1,317,1:aMK/lKuDwEj64oiCXX5tOeW8bdY=,Dell Inc.
1759304359.993804,C59Ssp1KhE9gxLKr09,10.0.0.1,48929,8.8.8.8,53,udp,dns,0.0078389644622802,50.0,154.0,SF,True,False,0,Dd,1,78,1,182,1:uj+/Q/RL+pt3ujJ4R5QNEhJM+08=,Dell Inc.
1759305307.177075,C7KepE2FUhdexzNHAf,10.0.0.1,54458,8.8.8.8,53,udp,dns,0.0117421150207519,37.0,69.0,SF,True,False,0,Dd,1,65,1,97,1:N5AlZbB5JBl2UoLy8HEF5iT40L8=,Dell Inc.
1759304360.002912,Ch1eBW34zLQApERxZ7,10.0.0.1,56269,8.8.8.8,53,udp,dns,5.940419912338257,60.0,190.0,SF,True,False,0,Dd,1,88,2,246,1:pVW7lkKS+UyNvTxy8Oh4CCbw1j0=,Dell Inc.
1759305309.56019,C3ITz91mw8lay9sTyh,10.0.0.1,38080,169.254.169.254,80,tcp,,2.034856081008911,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:hFwrJiJc8mjO1OKC4eWYiKLAzsY=,Dell Inc.
1759305307.871223,CbWexHJ8rwcdlonse,10.0.0.1,50390,13.107.5.93,443,tcp,ssl,4.254734992980957,1440.0,7801.0,SF,True,False,0,ShADadFfr,12,1940,16,8453,1:ptsw+4k3ZbMCHnvio1pAk8JYgcY=,Dell Inc.
1759305307.177079,CMIRad4V6BCoCO73Zk,10.0.0.1,60363,8.8.8.8,53,udp,dns,0.0145981311798095,37.0,189.0,SF,True,False,0,Dd,1,65,1,217,1:nClp3VcX49yZkjR0X+BReKGBkx8=,Dell Inc.
1759305307.597224,C1oXuO02dE99QxSF,10.0.0.1,57942,8.8.8.8,53,udp,dns,5.963520050048828,37.0,134.0,SF,True,False,0,Dd,1,65,2,190,1:u37AoodB0JxCK86lvPwjXnaWY8c=,Dell Inc.
1759305320.021709,CXWZpK18H4gDu6WcA5,10.0.0.1,35473,8.8.8.8,53,udp,dns,0.0119781494140625,50.0,66.0,SF,True,False,0,Dd,1,78,1,94,1:eeu7pOdTvBIf9G7d7gHF9kobXo4=,Dell Inc.
1759305307.192533,CHMgCX1y5Wx4NqbPE4,10.0.0.1,42133,8.8.8.8,53,udp,dns,5.959372997283936,47.0,154.0,SF,True,False,0,Dd,1,75,2,210,1:Mss4tgWSeewfVcV7n75jTwPvWXM=,Dell Inc.
1759304409.559568,CNMnin2yGmLsmEwREi,10.0.0.1,40398,169.254.169.254,80,tcp,,2.0657010078430176,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:39nVH/CSVZtTBsisUOHOoiD9k20=,Dell Inc.
1759304409.558055,CAH3fk18CMQH7imTla,10.0.0.1,40394,169.254.169.254,80,tcp,,2.067211151123047,0.0,0.0,S0,True,True,0,S,3,180,0,0,1:9z+FYwbxinIEouzRltY5ldgRA2Y=,Dell Inc.
1759304407.183405,CK3iGh1PIr05gSkPSi,10.0.0.1,48368,8.8.8.8,53,udp,dns,0.0167980194091796,37.0,189.0,SF,True,False,0,Dd,1,65,1,217,1:8qlGcfdpwkcgRbtV6mGNx+QbkdQ=,Dell Inc.
1759305363.900835,CcIQPJ1A6urjd6HZI8,10.0.0.1,53501,8.8.8.8,53,udp,dns,0.0165979862213134,47.0,383.0,SF,True,False,0,Dd,1,75,1,411,1:hoMVDPwGRbhYLBhk3//4+JSqCkQ=,Dell Inc.
1759304403.804346,CxPHhU0hPlfSE5wX9,10.0.0.1,42151,8.8.8.8,53,udp,dns,0.0168719291687011,50.0,157.0,SF,True,False,0,Dd,1,78,1,185,1:+UlS0zQ4gwswi229x8dAg7BrTHU=,Dell Inc.
1759304403.804346,CG9kOk21OfH4ufUYsa,10.0.0.1,57537,8.8.8.8,53,udp,dns,0.0112140178680419,50.0,66.0,SF,True,False,0,Dd,1,78,1,94,1:EdF0YfiOMmkSo0zuGn1AS9njLjg=,Dell Inc.
1759305380.007756,CwSCKG38X0Jls48Ma5,10.0.0.1,60181,8.8.8.8,53,udp,dns,0.0082659721374511,50.0,173.0,SF,True,False,0,Dd,1,78,1,201,1:WNwEdTGzZgLEyKlSpMY5YhjedVE=,Dell Inc.
1759305330.135113,CXDliLkui3bcuXxRe,10.0.0.1,37772,74.125.68.101,443,udp,"ssl,quic",0.2401959896087646,5317.0,5806.0,SF,True,False,0,Dd,11,5625,15,6226,1:pHsXYyzbtE6ahqo3jrcNRAEaGE0=,Dell Inc.
1759305307.865177,C2XsBc1zT4uisXfBT8,10.0.0.1,41714,13.107.246.73,443,tcp,ssl,90.17717003822328,3340.0,61103.0,SF,True,False,0,ShADadftF,38,5360,56,64023,1:NOIb+J4eFFWLxaDpe2fyYmahLUk=,Dell Inc.
1759305406.642799,CYbHWP2Uj5yO988xO8,10.0.0.2,48682,10.0.0.1,80,tcp,http,0.0059239864349365,973.0,766.0,SF,True,True,0,ShADadFf,7,1345,5,1034,1:ivyYiYi6r0409hi2qIBCaNzbXak=,"LCFC(Hefei) Electronics Technology co., ltd"
1759304423.677985,C8EU034XmCnl8NkSxg,10.0.0.1,56206,104.208.16.90,443,tcp,ssl,0.943390130996704,3245.0,5156.0,SF,True,False,0,ShADdafF,12,3877,10,5684,1:zKdn8D8colqpgMMhL32iQcaoxNo=,Dell Inc.
1759305365.143231,CVdNf41aVtE5yQudfe,10.0.0.1,54299,142.250.4.136,443,udp,"ssl,quic",0.1793429851531982,8227.0,4969.0,SF,True,False,0,Dd,14,8619,15,5389,1:zne35nuGEEHnjcOQz149pG7YVZk=,Dell Inc.
1759304412.066421,CGZWuR1JI4lmOkfgG5,10.0.0.1,52970,8.8.8.8,53,udp,dns,0.0098650455474853,59.0,218.0,SF,True,False,0,Dd,1,87,1,246,1:xOPVOh+kC12H8nXoxe3jCI4fl3g=,Dell Inc.
1759304413.27127,CYEry91sjj5FBXV9s1,10.0.0.1,45510,8.8.8.8,53,udp,dns,0.0072860717773437,35.0,51.0,SF,True,False,0,Dd,1,63,1,79,1:kzJPrl24QJGNQVotOscV037Gmkc=,Dell Inc.
1759305266.046016,CfSv0O2YT2f5rKZv63,10.0.0.1,3,8.8.8.8,3,icmp,,119.88746690750122,545.0,0.0,OTH,True,False,0,,7,741,0,0,1:850Knb54aqvx7oT9JdFabWvMgOg=,Dell Inc.
1759305382.862063,CsoXpm3uT26ACLGv6,10.0.0.2,52839,239.255.255.250,1900,udp,,3.0026750564575195,692.0,0.0,S0,True,False,0,D,4,804,0,0,1:qKUt6UVx1uqn21jumMgdHiZCsyk=,"LCFC(Hefei) Electronics Technology co., ltd"
1759305440.030129,Ct9wPd3EpSlOUPFT1k,10.0.0.1,60670,20.50.73.13,443,tcp,ssl,1.251173973083496,10054.0,5157.0,SF,True,False,0,ShADadfF,17,10946,13,5841,1:kEwU7UFPVqAssOiKr4g8hcDoqs4=,Dell Inc.
1759304182.061988,CEdMbd2X5ApHXK3dvg,10.0.0.1,58846,172.253.118.94,443,tcp,ssl,240.2456967830658,20452.0,7120.0,SF,True,False,0,ShADadFf,34,22228,27,8532,1:AKGBbcqePakqiACuuX4vAqQfgQo=,Dell Inc.
1759304428.056958,Cd7GaF2olCKDyCwv4a,10.0.0.1,47730,104.208.16.90,443,tcp,ssl,1.4082131385803225,7053.0,5157.0,SF,True,False,0,ShADdafF,15,7841,13,5841,1:L5j8PfY7GN3IYShr0I0isMXHESU=,Dell Inc.
1759302670.139748,CwTQgF3qgpT75s3Oye,10.0.0.1,36512,44.221.11.235,443,tcp,ssl,0.9864718914031982,592.0,5105.0,RSTR,True,False,0,ShADdaftRr,13,1288,12,5725,1:UdYrCskXtrOKlzsr2ONiHyYSEac=,Dell Inc.
1759304428.040044,Ch68ebBYxFuZT1P8a,10.0.0.1,45702,8.8.8.8,53,udp,dns,0.0158989429473876,63.0,79.0,SF,True,False,0,Dd,1,91,1,107,1:OIHwD8NEySDbsCSH6/LcwEMF3YE=,Dell Inc.
1759302674.010656,Cvgclz3OGjExfxCiv7,10.0.0.1,46304,20.205.243.164,443,tcp,ssl,0.5996599197387695,878.0,6649.0,SF,True,False,0,ShADdaftFr,14,1638,13,7321,1:HKmy0BkNPXwteJcDzRfmKLnU5hw=,Dell Inc.
1759304438.072526,CIdImr29oq7XZxPYl8,10.0.0.1,33876,140.82.114.21,443,tcp,ssl,1.6008920669555664,7976.0,6443.0,SF,True,False,0,ShADdaftFr,17,8880,14,7167,1:fTy4TnkXh0NKEpbkxNuxpIUCezE=,Dell Inc.
1759302674.850618,CwceDs3jtL2LfOlZy1,10.0.0.1,51198,54.156.120.203,443,tcp,ssl,0.90211820602417,3421.0,5180.0,SF,True,False,0,ShADadfFr,14,4157,13,5852,1:9qcKPwr836bI9XVcxL1ly6fa//A=,Dell Inc.
1759302675.905576,C7G9Ee325DvfBY2uik,10.0.0.1,60848,52.76.90.69,443,tcp,ssl,0.1511220932006836,681.0,3800.0,RSTR,True,False,0,ShADadftRr,12,1325,13,4472,1:crX0+sXPGlSvveSRJsGmyKJi5lU=,Dell Inc.
1759304421.731521,C7C6KW26hlTiV4tJ4g,10.0.0.1,34351,8.8.8.8,53,udp,dns,6.062678098678589,47.0,178.0,SF,True,False,0,Dd,1,75,2,234,1:nDp5alSomzRrq0/diHbdvttsR2A=,Dell Inc.
1759302675.953904,CLskSbMCo4pYsWTh2,10.0.0.1,35664,23.23.108.201,443,tcp,ssl,0.7863101959228516,3421.0,5182.0,SF,True,False,0,ShADadftFr,14,4181,13,5854,1:Hzu1VEJSZlR+pM7o4pa3T7na038=,Dell Inc.
1759304433.719356,CedF4x4qscjPdVfvJ9,10.0.0.1,36397,8.8.8.8,53,udp,dns,0.0105340480804443,47.0,383.0,SF,True,False,0,Dd,1,75,1,411,1:VoekKalXuCpx4T9dcYtwws4Yw0g=,Dell Inc.
1759302678.409812,CiRLcX349nBb6VE069,10.0.0.1,60280,52.55.190.199,443,tcp,,0.2605600357055664,0.0,0.0,RSTO,True,False,0,ShR,2,100,1,60,1:k8T660Ir5qZ5FNmgojsi0ihXN0c=,Dell Inc.
1759302671.143273,C8XFiM1ZyH7sHlyjZ1,10.0.0.1,51192,54.156.120.203,443,tcp,ssl,0.8842198848724365,666.0,10429.0,SF,True,False,0,ShADadfFr,10,1194,16,11257,1:SieOnRPon+qhoIpgR62Sa0gtr+4=,Dell Inc.
1759304436.714699,CEcYVi72oNXNhUKD5,10.0.0.1,54333,8.8.8.8,53,udp,dns,6.02790093421936,47.0,178.0,SF,True,False,0,Dd,1,75,2,234,1:y0CetB2Mf9na5EUilezuDEtxJHs=,Dell Inc.
1759304438.06871,CEDWfG14cNBOkhTgJ6,10.0.0.1,33061,8.8.8.8,53,udp,dns,0.0029280185699462,47.0,47.0,SF,True,False,0,Dd,1,75,1,75,1:sH+ItAc2V4d7anBdwwDgUmMiqmM=,Dell Inc.
1759302675.772435,C6hcGI59lYg1CRpje,10.0.0.1,52388,104.16.99.215,443,tcp,ssl,1.0514249801635742,993.0,17741.0,SF,True,False,0,ShADadfF,13,1677,21,18841,1:oyRKYLYVbMz9pkYmUpx2aTDx9hk=,Dell Inc.
1759304438.3102,C3gZ7o4sdTFUGkP2vc,10.0.0.1,49295,8.8.8.8,53,udp,dns,0.0113430023193359,33.0,323.0,SF,True,False,0,Dd,1,61,1,351,1:1eH78seTQDM1F76dJSTZex1dZd0=,Dell Inc.
1759304393.240018,CXCueG24bq2dCg1cs,10.0.0.1,37823,142.250.4.94,443,udp,"ssl,quic",0.1644740104675293,2928.0,8651.0,SF,True,False,0,Dd,7,3124,11,8959,1:hcJyQtT9ltV7vkhMnpr/2unKwvE=,Dell Inc.
1759302670.126788,CiZpv33Qe3mM9DNbFg,10.0.0.1,41114,8.8.8.8,53,udp,dns,0.0121040344238281,38.0,166.0,SF,True,False,0,Dd,1,66,1,194,1:1A5oKM7TYW5cHCmOT7xHmP9Ni6A=,Dell Inc.
1759304421.737772,C6mVuz3b9a8ysMFk3e,10.0.0.1,33700,140.82.114.21,443,tcp,ssl,22.949992895126343,15228.0,109197.0,SF,True,False,0,ShADadtFfR,160,23532,195,119345,1:sTCZoA881/EVklT7vikBGSIb9lU=,Dell Inc.
1759302675.638622,CqDLNv16COLvks8yF3,10.0.0.1,46352,20.205.243.164,443,tcp,ssl,0.3863039016723633,878.0,6655.0,SF,True,False,0,ShADdaftFr,14,1638,13,7327,1:8KycVaYJsvfBZTm031jdFhksZb8=,Dell Inc.
1759302678.228235,CBdGLg2UbexwqC8mYl,10.0.0.1,53500,34.204.64.57,443,tcp,,0.2592370510101318,0.0,0.0,RSTO,True,False,0,ShR,2,100,1,60,1:I6t7IBuqb0qJ3KRLsiMmSMOgYfE=,Dell Inc.
1759302671.063043,C2NRVc3kxM9CewdWV5,10.0.0.1,46244,20.205.243.164,443,tcp,ssl,0.4282419681549072,596.0,6312.0,SF,True,False,0,ShADdaftFr,14,1356,13,6984,1:wgqOPe2UwSXBqz1WyCzoh2VPmHk=,Dell Inc.
1759302678.478477,CnASTBKSTZrXQCclj,10.0.0.1,37736,34.196.183.110,443,tcp,,0.2692399024963379,0.0,0.0,RSTO,True,False,0,ShR,2,100,1,60,1:uraKCGA69WoHIRXnx4Ziv9JKz/o=,Dell Inc.
1759302673.888615,Cr8Caj45MvaSB7BIga,10.0.0.1,60822,52.76.90.69,443,tcp,ssl,0.1180670261383056,681.0,3800.0,RSTR,True,False,0,ShADadftRr,12,1325,11,4368,1:mHqTNnLn7OZC4SyS9h7QBxY00SI=,Dell Inc.
1759304460.87369,CmN3pE4CvzZHNUutfl,10.0.0.2,35870,10.0.0.1,80,tcp,http,0.0038671493530273,473.0,81.0,SF,True,True,0,ShADadFf,6,793,4,297,1:8+QMd1Zc0fDgYqQvRHLCCcy+Uhg=,"LCFC(Hefei) Electronics Technology co., ltd"
1759304467.540761,C70tXX1fzyiZ7cNew6,10.0.0.1,42312,52.182.143.214,443,tcp,ssl,1.1112899780273438,9284.0,5157.0,SF,True,False,0,ShADdafF,16,10124,13,5841,1:TiKwnkv1frwgRBNPqij8NBNNwrM=,Dell Inc.
1759304414.114451,C14KWbkn3ETv8y955,fe80::f2a4:8a20:4403:72b7,133,ff02::2,134,icmp,,,,,OTH,True,False,0,,1,48,0,0,1:u6GMVmmWqsqSIHFj+HtD4i9wKH4=,Dell Inc.
1759302672.69781,CUOG8douXpFsp38jb,10.0.0.1,46270,20.205.243.164,443,tcp,ssl,0.5619370937347412,1209.0,7953.0,RSTR,True,False,0,ShADdafRrR,13,1881,15,8729,1:uE4gwiw3sv7oRPujHewzhilzawM=,Dell Inc.
1759304467.258433,C1YYXt1l4x2xtHa8vg,10.0.0.1,58653,8.8.8.8,53,udp,dns,0.0144038200378417,50.0,157.0,SF,True,False,0,Dd,1,78,1,185,1:1pbYgSQ0aV+lcbNdnegr3dG0AL4=,Dell Inc.
1759302673.412221,CvaYzQci6L8WSzPNd,10.0.0.1,46274,20.205.243.164,443,tcp,ssl,0.4586150646209717,1209.0,8345.0,SF,True,False,0,ShADdaftFr,15,2033,15,9121,1:h6i0QMJ1PgpzSyz7LNGmfz4H07w=,Dell Inc.
1759304474.925928,CJqyyq4SMVRPi8JVm8,10.0.0.1,50017,8.8.8.8,53,udp,dns,0.0159969329833984,47.0,63.0,SF,True,False,0,Dd,1,75,1,91,1:tUgi4Jo0yoe5PoXwjX5qeF6MdVk=,Dell Inc.
1759302671.494766,C5CvfzvG0jXpavDT5,10.0.0.1,38911,8.8.8.8,53,udp,dns,0.0038380622863769,25.0,25.0,SF,True,False,0,Dd,1,53,1,53,1:TwKKzYMwEH0IAizDvqUUykwxi48=,Dell Inc.
1759304423.03754,CQQev92oZ5yCuSK6J1,10.0.0.1,38432,239.255.255.250,1900,udp,,3.002501964569092,688.0,0.0,S0,True,False,0,D,4,800,0,0,1:skYPy4tIRnddv+UEc7j1S/aQsvM=,Dell Inc.
1759302676.025968,CosW5qlXV4krwvru5,10.0.0.1,59730,185.199.109.154,443,tcp,ssl,1.4855008125305176,1187.0,19764100.0,SF,True,False,0,ShADadfFr,932,49659,13970,20490536,1:AR53YyJgslB+84nYWr8lq/AuxC4=,Dell Inc.
1759304477.845623,C96m9p3HIBZVnScxG2,10.0.0.1,51850,8.8.8.8,53,udp,dns,0.0143160820007324,37.0,103.0,SF,True,False,0,Dd,1,65,1,131,1:lO82bJCTnAk3jmgWWJs8xnaVzBE=,Dell Inc.
1759304479.992571,CWQVF84e04dqmbCAqa,10.0.0.1,35724,8.8.8.8,53,udp,dns,0.0101478099822998,63.0,63.0,SF,True,False,0,Dd,1,91,1,91,1:0Hr5itRyxhkJAeyUA//1y1hB/6s=,Dell Inc.
1759302671.649173,CFIpA44CN5SiKXEkUl,10.0.0.1,46256,20.205.243.164,443,tcp,ssl,0.4574708938598633,634.0,6193.0,SF,True,False,0,ShADdafFr,12,1266,13,6865,1:xPAU8Ad6O87wpPqRQ/eLF9WTBQ8=,Dell Inc.
1759302676.061969,CJcBaj3d6i1clgcBGa,10.0.0.1,46354,20.205.243.164,443,tcp,ssl,0.3828139305114746,878.0,6656.0,SF,True,False,0,ShADdaftFr,14,1638,13,7328,1:6YF8UMDj8NtQSKBvhrQqfK1vRYk=,Dell Inc.
1759302678.482183,C2NGfU1TUJ6xnfn7tl,10.0.0.1,33152,23.23.108.201,443,tcp,,0.2595980167388916,0.0,0.0,RSTO,True,False,0,ShR,2,100,1,60,1:edgIPrZL5zWaJGTlTItrMoSfg7k=,Dell Inc.
1759304478.189999,C73lUQ3o9x0VT01M2k,10.0.0.1,58568,13.107.5.93,443,tcp,ssl,4.248577833175659,1451.0,6706.0,SF,True,False,0,ShADdaFfr,13,1991,16,7358,1:W9QyaJQ9zSRT2R45rnEEz/nsd+w=,Dell Inc.
1759304477.845619,ChSCf33BwXhbhGXU45,10.0.0.1,53463,8.8.8.8,53,udp,dns,0.0143220424652099,37.0,119.0,SF,True,False,0,Dd,1,65,1,147,1:EiTdxybCt4HEZ4MdFRcusV8Fekg=,Dell Inc.
1759304477.073849,CDrghj1ABovxL7Gsnc,10.0.0.1,47545,8.8.8.8,53,udp,dns,0.0107679367065429,47.0,47.0,SF,True,False,0,Dd,1,75,1,75,1:1fxNSJ4gcIYZzXVU+2YPNsJKXJQ=,Dell Inc.
1759302673.281949,CLmBq94dHnqbYPeA23,10.0.0.1,35574,8.8.8.8,53,udp,dns,0.002742052078247,25.0,25.0,SF,True,False,0,Dd,1,53,1,53,1:DDgWtVbwzG5TOZPiJg2+JsVaJgk=,Dell Inc.
1759302672.028581,CMly9h3t113IkaAFi3,10.0.0.1,42488,34.196.183.110,443,tcp,ssl,0.921734094619751,3661.0,5223.0,SF,True,False,0,ShADadftFr,15,4473,15,5999,1:Y3A7PAG2duLwAqP1+HPku3sz+IQ=,Dell Inc.
1759304480.008145,CscyHQ1KKZcIQSAxHl,10.0.0.1,36710,52.182.143.214,443,tcp,ssl,1.1743040084838867,10054.0,5157.0,SF,True,False,0,ShADdafF,17,10946,13,5841,1:sEeL3adyhfHv+juXsSOgYFROqkE=,Dell Inc.
1759304479.706095,C59Hq3nymB3ddKPN1,10.0.0.1,36742,8.8.8.8,53,udp,dns,0.0149519443511962,47.0,239.0,SF,True,False,0,Dd,1,75,1,267,1:qK3YNBFkRWEARYZ3odVg0lYPkBo=,Dell Inc.
1759302674.00668,Cgauxu4YFzELmzyfNg,10.0.0.1,46292,20.205.243.164,443,tcp,ssl,0.4210429191589355,878.0,6635.0,SF,True,False,0,ShADdaftFr,14,1638,13,7307,1:cVYemJrF2POVXStRxtJlNpxuS1Q=,Dell Inc.
1759302678.47848,CS9kzY2KW5yrvHVzVb,10.0.0.1,37740,34.196.183.110,443,tcp,,0.2624650001525879,0.0,0.0,RSTO,True,False,0,ShR,2,100,1,60,1:OfHdQyts7YCkZgh87zUsfnlhYE0=,Dell Inc.
1759304467.273408,CHUEk83MdkvCyq5GN,10.0.0.1,51208,8.8.8.8,53,udp,dns,6.086972951889038,63.0,197.0,SF,True,False,0,Dd,1,91,2,253,1:yqNJ+SV6F5QTHwpcgd3M5oVk3Kw=,Dell Inc.
1759302673.888614,CKQyGt1sILMTYcXYIg,10.0.0.1,60810,52.76.90.69,443,tcp,ssl,0.112941026687622,681.0,3800.0,SF,True,False,0,ShADadfFr,11,1261,11,4368,1:PpVAAQeeTE9ZG3WZ1zGjK4P3e6E=,Dell Inc.
1759304475.309676,CIMtcA2LgwS9IWe1A1,10.0.0.1,38152,140.82.113.21,443,tcp,ssl,1.2267279624938965,6617.0,6444.0,SF,True,False,0,ShADdaftFr,18,7585,14,7168,1:jImKlpDibBvNElqX/Yv60hv9kIQ=,Dell Inc.
1759302672.693526,CNpcL935THm2n05GH2,10.0.0.1,60384,8.8.8.8,53,udp,dns,0.0035030841827392,25.0,25.0,SF,True,False,0,Dd,1,53,1,53,1:YOJYsJqSa9TeGPNE/fci6IeadLc=,Dell Inc.
1759304474.92641,COJHO63yitpmZUXg4j,10.0.0.1,46349,8.8.8.8,53,udp,dns,6.012476921081543,47.0,178.0,SF,True,False,0,Dd,1,75,2,234,1:5K9fe1H4urjIWUE5arSzR5cS/ow=,Dell Inc.
1759302677.919241,CSX4nCIZNdpkfx4qk,10.0.0.1,58624,34.226.57.88,443,tcp,ssl,0.8394701480865479,3421.0,5178.0,SF,True,False,0,ShADadftFr,14,4181,13,5850,1:X8VgQhOZGaK8kVk8UioFQQXN9E4=,Dell Inc.
1759302674.664347,CKRWWX1PDpB1upGYG5,10.0.0.1,55112,8.8.8.8,53,udp,dns,0.0073211193084716,25.0,25.0,SF,True,False,0,Dd,1,53,1,53,1:Onk/ci+CRv7DHUlYrkV08TR59lM=,Dell Inc.
1759304407.201834,C5uDAz10JQ90LhJLbg,10.0.0.1,46824,13.107.213.73,443,tcp,ssl,90.1605989933014,3468.0,61126.0,RSTO,True,False,0,ShADadfR,35,5296,54,63942,1:YM6wcUrzE5wgWsTj7LIOcV5cQV8=,Dell Inc.
1759302675.753149,CoZzrg3pXeSjvkvKj2,10.0.0.1,45159,8.8.8.8,53,udp,dns,0.0176169872283935,50.0,190.0,SF,True,False,0,Dd,1,78,1,218,1:7bjvJSvnNiguEcBpUcPkDhTX0m0=,Dell Inc.
1759302681.273429,CGvhgt4VP6bgEhgoh,10.0.0.1,33178,23.23.108.201,443,tcp,,1.2800931930541992,0.0,0.0,RSTO,True,False,0,ShR,3,140,2,120,1:uwUITZ4kHgPdm5oTYCFBePkA4cQ=,Dell Inc.
